	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
6	6	0.011812559328973293	280	12	10	negros		NEG	4	m
7	7	0.011058765463531017	2450	12	10	negros		NEG	3	50
8	8	0.010977583937346935	4513	12	10	negros		NEG	2	ee
9	9	0.010430901311337948	263	12	10	negros		NEG	1	de
0	0	0.13455720245838165	10423	0	10	blancos		NEU	10	negros
1	1	0.06245609000325203	10805	0	10	blancos		NEU	9	blancos
2	2	0.02849525399506092	9430	0	10	blancos		NEG	8	iguales
3	3	0.02276214025914669	14201	0	10	blancos		NEG	7	rojos
4	4	0.02022644318640232	23317	0	10	blancos		NEG	6	grises
5	5	0.017334401607513428	9245	0	10	blancos		NEG	5	malos
6	6	0.015095374546945095	14155	0	10	blancos		NEU	4	azules
7	7	0.014863112941384315	29401	0	10	blancos		NEU	3	amarillos
8	8	0.01230142917484045	4174	0	10	blancos		POS	2	buenos
9	9	0.010045718401670456	1662	0	10	blancos		NEU	1	niños
0	0	0.13558226823806763	10423	1	10	blancos		NEG	10	negros
1	1	0.04402073100209236	21996	1	10	blancos		NEU	9	jovenes
2	2	0.023231210187077522	22354	1	10	blancos		NEU	8	gays
3	3	0.023228175938129425	10805	1	10	blancos		NEU	7	blancos
4	4	0.019141482189297676	37722	1	10	blancos		NEG	6	racistas
5	5	0.018790526315569878	18332	1	10	blancos		NEU	5	musulmanes
6	6	0.01793324202299118	2792	1	10	blancos		NEU	4	jóvenes
7	7	0.017399555072188377	7382	1	10	blancos		NEU	3	adolescentes
8	8	0.013791905716061592	11461	1	10	blancos		NEU	2	viejos
9	9	0.013429444283246994	1662	1	10	blancos		NEU	1	niños
0	0	0.07578036934137344	1662	2	10	blancos		NEG	10	niños
1	1	0.038917426019907	679	2	10	blancos		NEG	9	años
2	2	0.035503119230270386	2792	2	10	blancos		NEG	8	jóvenes
3	3	0.016307272017002106	3726	2	10	blancos		NEG	7	tipos
4	4	0.013742252252995968	893	2	10	blancos		NEG	6	personas
5	5	0.01178248506039381	7382	2	10	blancos		NEG	5	adolescentes
6	6	0.011769851669669151	21125	2	10	blancos		NEG	4	asesinos
7	7	0.010630720295011997	18	2	10	blancos		NEG	3	.
8	8	0.009503650479018688	15475	2	10	blancos		NEG	2	delincuentes
9	9	0.009176856838166714	2066	2	10	blancos		NEG	1	países
0	0	0.09286606311798096	10423	3	10	blancos		NEG	10	negros
1	1	0.06046893447637558	10571	3	10	blancos		NEG	9	inmigrantes
2	2	0.04385226592421532	37722	3	10	blancos		NEG	8	racistas
3	3	0.038045480847358704	19375	3	10	blancos		NEU	7	latinos
4	4	0.03357623890042305	10805	3	10	blancos		NEU	6	blancos
5	5	0.02550455555319786	8111	3	10	blancos		NEG	5	pobres
6	6	0.02194586955010891	18332	3	10	blancos		NEU	4	musulmanes
7	7	0.019529694691300392	36761	3	10	blancos		NEU	3	hispanos
8	8	0.01575622335076332	1662	3	10	blancos		NEU	2	niños
9	9	0.014707396738231182	2792	3	10	blancos		NEU	1	jóvenes
0	0	0.08657742291688919	10423	4	10	blancos		NEG	10	negros
1	1	0.05452745780348778	10805	4	10	blancos		NEU	9	blancos
2	2	0.05331708863377571	2157	4	10	blancos		NEU	8	mayoría
3	3	0.02951553650200367	18332	4	10	blancos		NEU	7	musulmanes
4	4	0.023031245917081833	8111	4	10	blancos		NEG	6	pobres
5	5	0.020540302619338036	37722	4	10	blancos		NEG	5	racistas
6	6	0.02011972852051258	9430	4	10	blancos		NEG	4	iguales
7	7	0.018927305936813354	1404	4	10	blancos		NEU	3	millones
8	8	0.018091538920998573	21478	4	10	blancos		NEG	2	minoría
9	9	0.014265215955674648	9931	4	10	blancos		POS	1	ricos
0	0	0.09133724123239517	8901	5	10	blancos		NEU	10	turistas
1	1	0.021175237372517586	2157	5	10	blancos		NEU	9	mayoría
2	2	0.02093612402677536	11165	5	10	blancos		NEU	8	famosos
3	3	0.019759923219680786	10423	5	10	blancos		NEG	7	negros
4	4	0.01909443363547325	8062	5	10	blancos		NEU	6	extranjeros
5	5	0.016794435679912567	5351	5	10	blancos		NEU	5	españoles
6	6	0.013564317487180233	34229	5	10	blancos		NEU	4	millonarios
7	7	0.013219115324318409	10805	5	10	blancos		NEU	3	blancos
8	8	0.012657569721341133	19758	5	10	blancos		NEU	2	británicos
9	9	0.012079089879989624	8823	5	10	blancos		NEU	1	europeos
0	0	0.07126649469137192	9430	6	10	blancos		NEG	10	iguales
1	1	0.04039676859974861	10805	6	10	blancos		NEU	9	blancos
2	2	0.0399358794093132	726	6	10	blancos		NEG	8	todos
3	3	0.02493552677333355	10423	6	10	blancos		NEG	7	negros
4	4	0.014142041094601154	1181	6	10	blancos		NEU	6	ahora
5	5	0.011405020020902157	5860	6	10	blancos		NEU	5	comunes
6	6	0.008757267147302628	1352	6	10	blancos		NEU	4	muchos
7	7	0.007816093973815441	3657	6	10	blancos		NEU	3	pocos
8	8	0.00749526871368289	42591	6	10	blancos		NEU	2	aceptables
9	9	0.007433316670358181	1460	6	10	blancos		NEU	1	diferentes
0	0	0.09081093221902847	2792	7	10	blancos		NEU	10	jóvenes
1	1	0.07248707860708237	19900	7	10	blancos		NEG	9	caros
2	2	0.06505089998245239	1605	7	10	blancos		POS	8	grandes
3	3	0.03460007160902023	6571	7	10	blancos		NEU	7	populares
4	4	0.03213188424706459	10578	7	10	blancos		NEU	6	baratos
5	5	0.02683267928659916	6390	7	10	blancos		NEU	5	altos
6	6	0.021535860374569893	11461	7	10	blancos		NEU	4	viejos
7	7	0.019951481372117996	21996	7	10	blancos		NEU	3	jovenes
8	8	0.019586924463510513	10171	7	10	blancos		POS	2	felices
9	9	0.012556822039186954	19112	7	10	blancos		NEG	1	vendidos
0	0	0.062925323843956	6390	8	10	blancos		NEU	10	altos
1	1	0.048885393887758255	8323	8	10	blancos		NEG	9	bajos
2	2	0.037788569927215576	18	8	10	blancos		NEU	8	.
3	3	0.033696312457323074	19900	8	10	blancos		NEG	7	caros
4	4	0.029081212356686592	10578	8	10	blancos		NEU	6	baratos
5	5	0.02360985055565834	2792	8	10	blancos		NEU	5	jóvenes
6	6	0.01699005626142025	8111	8	10	blancos		NEG	4	pobres
7	7	0.016322776675224304	1605	8	10	blancos		NEU	3	grandes
8	8	0.015834132209420204	16100	8	10	blancos		NEU	2	vulnerables
9	9	0.013795019127428532	6571	8	10	blancos		NEU	1	populares
0	0	0.06696898490190506	19900	9	10	blancos		NEG	10	caros
1	1	0.06382843106985092	6390	9	10	blancos		NEU	9	altos
2	2	0.04491216689348221	10578	9	10	blancos		NEU	8	baratos
3	3	0.026446375995874405	8323	9	10	blancos		NEG	7	bajos
4	4	0.019950533285737038	2792	9	10	blancos		NEU	6	jóvenes
5	5	0.019262472167611122	6571	9	10	blancos		NEU	5	populares
6	6	0.01907907985150814	19857	9	10	blancos		NEG	4	violentos
7	7	0.018879996612668037	16100	9	10	blancos		NEU	3	vulnerables
8	8	0.01827527955174446	1605	9	10	blancos		POS	2	grandes
9	9	0.016495168209075928	19112	9	10	blancos		NEG	1	vendidos
0	0	0.06697101891040802	19900	10	10	blancos		NEG	10	caros
1	1	0.0650319829583168	10578	10	10	blancos		NEU	9	baratos
2	2	0.06417376548051834	37113	10	10	blancos		NEU	8	visitados
3	3	0.05026039481163025	6571	10	10	blancos		NEU	7	populares
4	4	0.04194601997733116	19112	10	10	blancos		NEG	6	vendidos
5	5	0.036140769720077515	6390	10	10	blancos		NEU	5	altos
6	6	0.033169884234666824	18	10	10	blancos		NEU	4	.
7	7	0.030711611732840538	43564	10	10	blancos		NEU	3	buscados
8	8	0.029512008652091026	8323	10	10	blancos		NEG	2	bajos
9	9	0.02155165933072567	22162	10	10	blancos		NEU	1	reservados
0	0	0.4314032196998596	6390	11	10	blancos		NEU	10	altos
1	1	0.07894115895032883	1775	11	10	blancos		NEG	9	|
2	2	0.04008345678448677	1247	11	10	blancos		NEG	8	mal
3	3	0.03464744985103607	1072	11	10	blancos		NEG	7	poco
4	4	0.026133619248867035	2521	11	10	blancos		NEU	6	alto
5	5	0.020945372059941292	8323	11	10	blancos		NEG	5	bajos
6	6	0.014711381867527962	19900	11	10	blancos		NEG	4	caros
7	7	0.009766016155481339	980	11	10	blancos		NEU	3	mucho
8	8	0.008679094724357128	1619	11	10	blancos		NEG	2	bajo
9	9	0.007725267205387354	10805	11	10	blancos		NEG	1	blancos
0	0	0.032860297709703445	2208	12	10	blancos		NEU	10	100
1	1	0.028581149876117706	8789	12	10	blancos		NEG	9	cuantos
2	2	0.02484855242073536	3657	12	10	blancos		NEG	8	pocos
3	3	0.021015413105487823	1410	12	10	blancos		NEG	7	20
4	4	0.020462369546294212	4513	12	10	blancos		NEG	6	ee
5	5	0.020074017345905304	1167	12	10	blancos		POS	5	10
6	6	0.016899697482585907	18	12	10	blancos		NEG	4	.
7	7	0.016327859833836555	2450	12	10	blancos		NEG	3	50
8	8	0.011614305898547173	263	12	10	blancos		NEG	2	de
9	9	0.010759705677628517	4109	12	10	blancos		NEG	1	80
0	0	0.02541280910372734	9245	0	10	moros		NEG	10	malos
1	1	0.017078625038266182	10423	0	10	moros		NEU	9	negros
2	2	0.014467773959040642	3994	0	10	moros		NEU	8	animales
3	3	0.014385992661118507	1662	0	10	moros		NEU	7	niños
4	4	0.01424349844455719	4174	0	10	moros		POS	6	buenos
5	5	0.012437578290700912	13703	0	10	moros		POS	5	dioses
6	6	0.011306263506412506	9430	0	10	moros		NEG	4	iguales
7	7	0.010024639777839184	3343	0	10	moros		NEU	3	humanos
8	8	0.009206034243106842	11461	0	10	moros		NEU	2	viejos
9	9	0.009181676432490349	1568	0	10	moros		NEU	1	mujeres
0	0	0.06413223594427109	10423	1	10	moros		NEU	10	negros
1	1	0.037434663623571396	2792	1	10	moros		NEU	9	jóvenes
2	2	0.028751572594046593	1568	1	10	moros		NEU	8	mujeres
3	3	0.022178245708346367	21996	1	10	moros		NEU	7	jovenes
4	4	0.016409140080213547	7382	1	10	moros		NEU	6	adolescentes
5	5	0.015855474397540092	10805	1	10	moros		NEU	5	blancos
6	6	0.014799956232309341	2323	1	10	moros		NEU	4	hombres
7	7	0.013451464474201202	8111	1	10	moros		NEG	3	pobres
8	8	0.01276780478656292	20138	1	10	moros		NEU	2	homosexuales
9	9	0.011840563267469406	22354	1	10	moros		NEU	1	gays
0	0	0.0517035648226738	2792	2	10	moros		NEG	10	jóvenes
1	1	0.03878871724009514	21125	2	10	moros		NEG	9	asesinos
2	2	0.03401331603527069	1662	2	10	moros		NEG	8	niños
3	3	0.021743187680840492	15985	2	10	moros		NEG	7	criminales
4	4	0.020370451733469963	7382	2	10	moros		NEG	6	adolescentes
5	5	0.01954023540019989	15475	2	10	moros		NEG	5	delincuentes
6	6	0.017497103661298752	18794	2	10	moros		NEG	4	locos
7	7	0.01622038707137108	679	2	10	moros		NEG	3	años
8	8	0.013113465160131454	19579	2	10	moros		NEG	2	monstruos
9	9	0.011437461711466312	3726	2	10	moros		NEU	1	tipos
0	0	0.0732743889093399	5351	3	10	moros		NEU	10	españoles
1	1	0.05127166584134102	37722	3	10	moros		NEG	9	racistas
2	2	0.04382237419486046	10571	3	10	moros		NEG	8	inmigrantes
3	3	0.04004061967134476	19375	3	10	moros		NEU	7	latinos
4	4	0.036507777869701385	44535	3	10	moros		NEU	6	gitanos
5	5	0.03300439938902855	10423	3	10	moros		NEG	5	negros
6	6	0.02455194480717182	18332	3	10	moros		NEU	4	musulmanes
7	7	0.02223723754286766	36761	3	10	moros		NEU	3	hispanos
8	8	0.020371368154883385	8823	3	10	moros		NEU	2	europeos
9	9	0.01935800164937973	15894	3	10	moros		NEG	1	ilegales
0	0	0.06772054731845856	2157	4	10	moros		NEU	10	mayoría
1	1	0.05096404254436493	4138	4	10	moros		NEU	9	ciudadanos
2	2	0.03304668888449669	9501	4	10	moros		NEU	8	mexicanos
3	3	0.02217748574912548	9430	4	10	moros		NEG	7	iguales
4	4	0.017885198816657066	5351	4	10	moros		NEU	6	españoles
5	5	0.01724705472588539	10423	4	10	moros		NEG	5	negros
6	6	0.016409985721111298	1568	4	10	moros		NEU	4	mujeres
7	7	0.015350032597780228	8111	4	10	moros		NEG	3	pobres
8	8	0.014308295212686062	1662	4	10	moros		NEU	2	niños
9	9	0.012320883572101593	11776	4	10	moros		POS	1	inteligentes
0	0	0.04844836890697479	8901	5	10	moros		NEU	10	turistas
1	1	0.03788793832063675	8062	5	10	moros		NEU	9	extranjeros
2	2	0.030796773731708527	5351	5	10	moros		NEU	8	españoles
3	3	0.025261830538511276	9501	5	10	moros		NEU	7	mexicanos
4	4	0.024743543937802315	34229	5	10	moros		NEU	6	millonarios
5	5	0.017129693180322647	10423	5	10	moros		NEU	5	negros
6	6	0.012163592502474785	2323	5	10	moros		NEU	4	hombres
7	7	0.011309205554425716	2157	5	10	moros		NEU	3	mayoría
8	8	0.009345006197690964	8111	5	10	moros		NEG	2	pobres
9	9	0.00929203163832426	11165	5	10	moros		NEU	1	famosos
0	0	0.042875342071056366	18	6	10	moros		NEG	10	.
1	1	0.04169920086860657	316	6	10	moros		NEG	9	los
2	2	0.02602190524339676	293	6	10	moros		NEG	8	que
3	3	0.013575197197496891	30	6	10	moros		NEG	7	:
4	4	0.01258718129247427	381	6	10	moros		NEG	6	lo
5	5	0.01068341825157404	7206	6	10	moros		NEU	5	libres
6	6	0.009609011933207512	291	6	10	moros		NEG	4	y
7	7	0.009212462231516838	263	6	10	moros		NEG	3	de
8	8	0.009156959131360054	974	6	10	moros		NEG	2	tanto
9	9	0.0071421838365495205	16	6	10	moros		NEG	1	,
0	0	0.1435765027999878	2792	7	10	moros		NEU	10	jóvenes
1	1	0.0656956359744072	6571	7	10	moros		NEU	9	populares
2	2	0.05472605675458908	21996	7	10	moros		NEU	8	jovenes
3	3	0.03262495622038841	43564	7	10	moros		NEU	7	buscados
4	4	0.031166773289442062	10578	7	10	moros		NEU	6	baratos
5	5	0.031114092096686363	19900	7	10	moros		NEG	5	caros
6	6	0.03035588003695011	1605	7	10	moros		POS	4	grandes
7	7	0.019405337050557137	11165	7	10	moros		NEU	3	famosos
8	8	0.018986515700817108	10171	7	10	moros		POS	2	felices
9	9	0.01787145994603634	9931	7	10	moros		POS	1	ricos
0	0	0.08162838220596313	43564	8	10	moros		NEU	10	buscados
1	1	0.055044956505298615	10578	8	10	moros		NEU	9	baratos
2	2	0.05425180494785309	8111	8	10	moros		NEG	8	pobres
3	3	0.051918577402830124	19900	8	10	moros		NEG	7	caros
4	4	0.04696280136704445	6571	8	10	moros		NEU	6	populares
5	5	0.03366336226463318	8410	8	10	moros		NEU	5	antiguos
6	6	0.033518146723508835	17050	8	10	moros		NEG	4	peligrosos
7	7	0.0318085178732872	8401	8	10	moros		NEG	3	afectados
8	8	0.026752371340990067	2792	8	10	moros		NEU	2	jóvenes
9	9	0.02469216287136078	9931	8	10	moros		NEU	1	ricos
0	0	0.05514878034591675	19857	9	10	moros		NEG	10	violentos
1	1	0.03798498213291168	16100	9	10	moros		NEU	9	vulnerables
2	2	0.030262932181358337	8401	9	10	moros		NEG	8	afectados
3	3	0.027985861524939537	19900	9	10	moros		NEG	7	caros
4	4	0.02461724914610386	6571	9	10	moros		NEU	6	populares
5	5	0.023441338911652565	24322	9	10	moros		NEG	5	conservadores
6	6	0.0231674425303936	2792	9	10	moros		NEU	4	jóvenes
7	7	0.02139705792069435	6390	9	10	moros		NEU	3	altos
8	8	0.018786221742630005	8323	9	10	moros		NEG	2	bajos
9	9	0.01793091371655464	6001	9	10	moros		POS	1	fuertes
0	0	0.09421825408935547	37113	10	10	moros		NEU	10	visitados
1	1	0.07234891504049301	12622	10	10	moros		NEU	9	turísticos
2	2	0.04284390062093735	43564	10	10	moros		NEU	8	buscados
3	3	0.041881367564201355	19900	10	10	moros		NEG	7	caros
4	4	0.032640986144542694	10578	10	10	moros		NEU	6	baratos
5	5	0.026634013280272484	6571	10	10	moros		NEU	5	populares
6	6	0.024130787700414658	18	10	10	moros		NEU	4	.
7	7	0.022992603480815887	19112	10	10	moros		NEG	3	vendidos
8	8	0.01961619034409523	6390	10	10	moros		NEU	2	altos
9	9	0.016532860696315765	11165	10	10	moros		NEU	1	famosos
0	0	0.09401317685842514	6390	11	10	moros		NEU	10	altos
1	1	0.07170818001031876	1605	11	10	moros		POS	9	grandes
2	2	0.029370995238423347	15720	11	10	moros		POS	8	bonitos
3	3	0.02736918069422245	4174	11	10	moros		POS	7	buenos
4	4	0.027230385690927505	19900	11	10	moros		NEG	6	caros
5	5	0.026316341012716293	13853	11	10	moros		NEG	5	duros
6	6	0.023133238777518272	763	11	10	moros		POS	4	bien
7	7	0.019169753417372704	8111	11	10	moros		NEG	3	pobres
8	8	0.014798523858189583	5839	11	10	moros		NEU	2	chicos
9	9	0.01459020096808672	3657	11	10	moros		NEG	1	pocos
0	0	0.08836165815591812	18	12	10	moros		NEG	10	.
1	1	0.07283822447061539	3657	12	10	moros		NEG	9	pocos
2	2	0.06021042913198471	8789	12	10	moros		NEG	8	cuantos
3	3	0.014625148847699165	679	12	10	moros		NEG	7	años
4	4	0.011864054016768932	263	12	10	moros		NEG	6	de
5	5	0.010120376013219357	3994	12	10	moros		NEG	5	animales
6	6	0.009403434582054615	1072	12	10	moros		NEG	4	poco
7	7	0.00935643631964922	203	12	10	moros		NEG	3	
8	8	0.008857270702719688	291	12	10	moros		NEG	2	y
9	9	0.008714480325579643	1152	12	10	moros		NEG	1	días
0	0	0.04727913439273834	10423	0	10	indios		NEG	10	negros
1	1	0.03745309263467789	4174	0	10	indios		POS	9	buenos
2	2	0.023968104273080826	19243	0	10	indios		NEU	8	indios
3	3	0.018574658781290054	726	0	10	indios		NEG	7	todos
4	4	0.016507934778928757	2323	0	10	indios		NEG	6	hombres
5	5	0.015549574978649616	8111	0	10	indios		NEG	5	pobres
6	6	0.014982043765485287	9245	0	10	indios		NEG	4	malos
7	7	0.01439095288515091	10805	0	10	indios		NEU	3	blancos
8	8	0.013239271938800812	1605	0	10	indios		POS	2	grandes
9	9	0.009334474802017212	26119	0	10	indios		NEU	1	africanos
0	0	0.061550989747047424	10423	1	10	indios		NEG	10	negros
1	1	0.04616643488407135	21996	1	10	indios		NEU	9	jovenes
2	2	0.04535720497369766	4174	1	10	indios		POS	8	buenos
3	3	0.023187654092907906	14994	1	10	indios		POS	7	hermosos
4	4	0.020182359963655472	8111	1	10	indios		NEG	6	pobres
5	5	0.019669612869620323	19243	1	10	indios		NEU	5	indios
6	6	0.01699645072221756	32820	1	10	indios		POS	4	bienvenidos
7	7	0.01695655845105648	44535	1	10	indios		NEU	3	gitanos
8	8	0.015313992276787758	10805	1	10	indios		NEU	2	blancos
9	9	0.014572161249816418	2323	1	10	indios		NEU	1	hombres
0	0	0.07653370499610901	1662	2	10	indios		NEG	10	niños
1	1	0.027458304539322853	2792	2	10	indios		NEG	9	jóvenes
2	2	0.01864725723862648	679	2	10	indios		NEG	8	años
3	3	0.014960561878979206	21125	2	10	indios		NEG	7	asesinos
4	4	0.012478244490921497	21798	2	10	indios		NEG	6	salvajes
5	5	0.011262322776019573	3726	2	10	indios		NEG	5	tipos
6	6	0.01116899959743023	3657	2	10	indios		NEG	4	pocos
7	7	0.010945516638457775	1072	2	10	indios		NEG	3	poco
8	8	0.010342598892748356	15475	2	10	indios		NEG	2	delincuentes
9	9	0.010332571342587471	20242	2	10	indios		NEG	1	ladrones
0	0	0.07692012190818787	32820	3	10	indios		POS	10	bienvenidos
1	1	0.04564961418509483	2157	3	10	indios		NEU	9	mayoría
