	index	score	token	sentence	model	dimension	pos_tag	sentiment	rsv	word
3	3	0.06757254898548126	8138	5	4	franceses		NEU	7	extranjeros
4	4	0.018175547942519188	7679	5	4	franceses		NEU	6	numerosos
5	5	0.015877066180109978	10279	5	4	franceses		NEU	5	franceses
6	6	0.013760348781943321	2720	5	4	franceses		NEU	4	muchos
7	7	0.012234821915626526	24089	5	4	franceses		NEG	3	desconocidos
8	8	0.01212035957723856	5560	5	4	franceses		NEU	2	profesionales
9	9	0.011840439401566982	10169	5	4	franceses		NEU	1	conocidos
0	0	0.35261350870132446	10279	6	4	franceses		NEU	10	franceses
1	1	0.05783898010849953	10323	6	4	franceses		NEG	9	iguales
2	2	0.056634433567523956	15695	6	4	franceses		NEG	8	ingleses
3	3	0.03098425827920437	10121	6	4	franceses		NEU	7	españoles
4	4	0.02393748238682747	13008	6	4	franceses		NEU	6	británicos
5	5	0.023256538435816765	15981	6	4	franceses		NEU	5	italianos
6	6	0.018235839903354645	8138	6	4	franceses		NEG	4	extranjeros
7	7	0.015294731594622135	24035	6	4	franceses		POS	3	bienvenidos
8	8	0.013929160311818123	9224	6	4	franceses		NEG	2	alemanes
9	9	0.01137856300920248	19507	6	4	franceses		NEU	1	católicos
0	0	0.09137830138206482	9378	7	4	franceses		NEU	10	viejos
1	1	0.06631790846586227	4195	7	4	franceses		NEU	9	jóvenes
2	2	0.06056550517678261	3037	7	4	franceses		POS	8	grandes
3	3	0.05687887966632843	3697	7	4	franceses		POS	7	importantes
4	4	0.03840383142232895	8109	7	4	franceses		POS	6	fuertes
5	5	0.03714184835553169	8757	7	4	franceses		NEU	5	antiguos
6	6	0.03220074996352196	5408	7	4	franceses		NEU	4	pequeños
7	7	0.027019696310162544	18375	7	4	franceses		POS	3	queridos
8	8	0.022498082369565964	10876	7	4	franceses		POS	2	felices
9	9	0.022343747317790985	10169	7	4	franceses		NEU	1	conocidos
0	0	0.09729434549808502	3697	8	4	franceses		POS	10	importantes
1	1	0.051621951162815094	8757	8	4	franceses		NEU	9	antiguos
2	2	0.04530950263142586	7056	8	4	franceses		NEG	8	pobres
3	3	0.03318057954311371	7679	8	4	franceses		NEU	7	numerosos
4	4	0.03285656124353409	5408	8	4	franceses		NEU	6	pequeños
5	5	0.032044243067502975	12627	8	4	franceses		NEG	5	peligrosos
6	6	0.03126893937587738	8109	8	4	franceses		NEU	4	fuertes
7	7	0.029565563425421715	3037	8	4	franceses		POS	3	grandes
8	8	0.026480620726943016	17104	8	4	franceses		NEU	2	destacados
9	9	0.02218630351126194	16020	8	4	franceses		NEU	1	cercanos
0	0	0.14517134428024292	3697	9	4	franceses		POS	10	importantes
1	1	0.04413193464279175	8109	9	4	franceses		POS	9	fuertes
2	2	0.03858565539121628	18968	9	4	franceses		POS	8	poderosos
3	3	0.03515217825770378	23745	9	4	franceses		POS	7	valientes
4	4	0.03259016573429108	7056	9	4	franceses		NEG	6	pobres
5	5	0.02596362866461277	10834	9	4	franceses		POS	5	ricos
6	6	0.02177305519580841	17104	9	4	franceses		NEU	4	destacados
7	7	0.021140169352293015	27472	9	4	franceses		POS	3	leales
8	8	0.02054416947066784	7679	9	4	franceses		NEU	2	numerosos
9	9	0.020131848752498627	18375	9	4	franceses		POS	1	queridos
0	0	0.1949964463710785	3697	10	4	franceses		POS	10	importantes
1	1	0.051285989582538605	17104	10	4	franceses		POS	9	destacados
2	2	0.050269000232219696	11384	10	4	franceses		NEU	8	populares
3	3	0.04431234300136566	3037	10	4	franceses		POS	7	grandes
4	4	0.0436999648809433	16556	10	4	franceses		NEU	6	famosos
5	5	0.030405772849917412	10169	10	4	franceses		NEU	5	conocidos
6	6	0.0274494756013155	26583	10	4	franceses		POS	4	atractivos
7	7	0.022325633093714714	16020	10	4	franceses		NEU	3	cercanos
8	8	0.019368693232536316	5408	10	4	franceses		NEU	2	pequeños
9	9	0.016200615093111992	18375	10	4	franceses		POS	1	queridos
0	0	0.07063475251197815	5987	11	4	franceses		POS	10	buenos
1	1	0.05847004055976868	3166	11	4	franceses		NEU	9	diferentes
2	2	0.05319590866565704	22391	11	4	franceses		POS	8	amables
3	3	0.040643129497766495	11384	11	4	franceses		NEU	7	populares
4	4	0.03786199912428856	6088	11	4	franceses		NEG	6	pocos
5	5	0.03182998672127724	7679	11	4	franceses		NEU	5	numerosos
6	6	0.028555763885378838	30290	11	4	franceses		NEU	4	parecidos
7	7	0.02622721716761589	5077	11	4	franceses		NEU	3	distintos
8	8	0.022851843386888504	9168	11	4	franceses		NEG	2	malos
9	9	0.020551927387714386	18968	11	4	franceses		POS	1	poderosos
0	0	0.05828356370329857	6088	12	4	franceses		NEG	10	pocos
1	1	0.03190875053405762	2330	12	4	franceses		NEG	9	niños
2	2	0.030108604580163956	17241	12	4	franceses		NEG	8	ladrones
3	3	0.029783552512526512	14088	12	4	franceses		NEG	7	idiotas
4	4	0.01856006309390068	28901	12	4	franceses		NEG	6	perdedores
5	5	0.018146967515349388	3	12	4	franceses		NEG	5	[unk]
6	6	0.01769222319126129	3200	12	4	franceses		NEU	4	amigos
7	7	0.017499364912509918	17159	12	4	franceses		NEG	3	salvajes
8	8	0.016710467636585236	19974	12	4	franceses		NEG	2	aficionados
9	9	0.015145334415137768	26248	12	4	franceses		NEG	1	bastardos
0	0	0.03766334056854248	6233	0	4	británicos		NEU	10	comunes
1	1	0.02946932055056095	12604	0	4	británicos		NEU	9	latinos
2	2	0.0269269160926342	7012	0	4	británicos		NEU	8	similares
3	3	0.025083525106310844	17061	0	4	británicos		NEU	7	griegos
4	4	0.018210839480161667	8002	0	4	británicos		NEU	6	blancos
5	5	0.017979444935917854	5740	0	4	británicos		NEU	5	naturales
6	6	0.016821853816509247	4608	0	4	británicos		NEU	4	animales
7	7	0.01453615352511406	3166	0	4	británicos		NEU	3	diferentes
8	8	0.01446152850985527	10323	0	4	británicos		NEG	2	iguales
9	9	0.013234119862318039	15876	0	4	británicos		NEU	1	marinos
0	0	0.04080721363425255	10323	1	4	británicos		NEU	10	iguales
1	1	0.013440245762467384	3166	1	4	británicos		NEU	9	diferentes
2	2	0.011679772287607193	10169	1	4	británicos		NEU	8	conocidos
3	3	0.011608059518039227	16556	1	4	británicos		NEU	7	famosos
4	4	0.010691327042877674	4195	1	4	británicos		NEU	6	jóvenes
5	5	0.010516141541302204	2330	1	4	británicos		NEU	5	niños
6	6	0.009770763106644154	19137	1	4	británicos		POS	4	guerreros
7	7	0.009764577262103558	23707	1	4	británicos		NEU	3	gemelos
8	8	0.009732707403600216	8002	1	4	británicos		NEU	2	blancos
9	9	0.009696898981928825	2567	1	4	británicos		NEU	1	hombres
0	0	0.06148301064968109	2330	2	4	británicos		NEG	10	niños
1	1	0.02802198752760887	18404	2	4	británicos		NEG	9	tontos
2	2	0.02638154849410057	14088	2	4	británicos		NEG	8	idiotas
3	3	0.02343936637043953	17159	2	4	británicos		NEG	7	salvajes
4	4	0.0223312359303236	4195	2	4	británicos		NEU	6	jóvenes
5	5	0.021740620955824852	25837	2	4	británicos		NEG	5	inútiles
6	6	0.021104272454977036	11063	2	4	británicos		NEG	4	locos
7	7	0.018757019191980362	10323	2	4	británicos		NEG	3	iguales
8	8	0.018590861931443214	6088	2	4	británicos		NEG	2	pocos
9	9	0.01576482132077217	5987	2	4	británicos		POS	1	buenos
0	0	0.059529684484004974	8002	3	4	británicos		NEU	10	blancos
1	1	0.04751468449831009	8138	3	4	británicos		NEU	9	extranjeros
2	2	0.031110769137740135	10121	3	4	británicos		NEU	8	españoles
3	3	0.027607863768935204	15981	3	4	británicos		NEU	7	italianos
4	4	0.02743767388164997	11835	3	4	británicos		NEU	6	inmigrantes
5	5	0.02714010886847973	19507	3	4	británicos		NEU	5	católicos
6	6	0.02409231849014759	6528	3	4	británicos		NEU	4	europeos
7	7	0.020508108660578728	12627	3	4	británicos		NEG	3	peligrosos
8	8	0.019724147394299507	6233	3	4	británicos		NEU	2	comunes
9	9	0.01674121618270874	10191	3	4	británicos		NEU	1	negros
0	0	0.05154246464371681	8138	4	4	británicos		NEU	10	extranjeros
1	1	0.04263291880488396	24035	4	4	británicos		POS	9	bienvenidos
2	2	0.03757454827427864	19507	4	4	británicos		NEU	8	católicos
3	3	0.027818812057375908	10121	4	4	británicos		NEU	7	españoles
4	4	0.02536545693874359	10323	4	4	británicos		NEU	6	iguales
5	5	0.02119630016386509	8002	4	4	británicos		NEU	5	blancos
6	6	0.01595592126250267	8217	4	4	británicos		POS	4	libres
7	7	0.014185821637511253	11917	4	4	británicos		NEU	3	cristianos
8	8	0.012964047491550446	19609	4	4	británicos		NEU	2	mexicanos
9	9	0.011575502343475819	6528	4	4	británicos		NEU	1	europeos
0	0	0.08767319470643997	24035	5	4	británicos		POS	10	bienvenidos
1	1	0.06625750660896301	8138	5	4	británicos		NEU	9	extranjeros
2	2	0.05312614515423775	16556	5	4	británicos		NEU	8	famosos
3	3	0.040368590503931046	15439	5	4	británicos		NEU	7	turistas
4	4	0.023854156956076622	7679	5	4	británicos		NEU	6	numerosos
5	5	0.01937307044863701	19945	5	4	británicos		NEG	5	escasos
6	6	0.014119635336101055	12282	5	4	británicos		POS	4	frecuentes
7	7	0.014066076837480068	2720	5	4	británicos		NEU	3	muchos
8	8	0.013631891459226608	24089	5	4	británicos		NEU	2	desconocidos
9	9	0.013293853960931301	5560	5	4	británicos		POS	1	profesionales
0	0	0.07088135927915573	10323	6	4	británicos		NEG	10	iguales
1	1	0.03617680445313454	8002	6	4	británicos		NEU	9	blancos
2	2	0.02647801861166954	10121	6	4	británicos		NEU	8	españoles
3	3	0.02635246515274048	24035	6	4	británicos		POS	7	bienvenidos
4	4	0.023194968700408936	2614	6	4	británicos		NEU	6	humanos
5	5	0.022470811381936073	15981	6	4	británicos		NEU	5	italianos
6	6	0.021290909498929977	19609	6	4	británicos		NEU	4	mexicanos
7	7	0.01765945367515087	19507	6	4	británicos		NEU	3	católicos
8	8	0.016879960894584656	15695	6	4	británicos		NEG	2	ingleses
9	9	0.012660279870033264	4608	6	4	británicos		NEU	1	animales
0	0	0.09424636512994766	3037	7	4	británicos		POS	10	grandes
1	1	0.06811721622943878	4195	7	4	británicos		NEU	9	jóvenes
2	2	0.06258846074342728	9378	7	4	británicos		NEU	8	viejos
3	3	0.0509553924202919	8109	7	4	británicos		POS	7	fuertes
4	4	0.049160461872816086	5408	7	4	británicos		NEU	6	pequeños
5	5	0.03893829882144928	3697	7	4	británicos		POS	5	importantes
6	6	0.03024502843618393	8757	7	4	británicos		NEU	4	antiguos
7	7	0.021931594237685204	12627	7	4	británicos		NEG	3	peligrosos
8	8	0.021841488778591156	30173	7	4	británicos		NEU	2	aptos
9	9	0.020809754729270935	18375	7	4	británicos		POS	1	queridos
0	0	0.07560119777917862	3697	8	4	británicos		POS	10	importantes
1	1	0.060422323644161224	12627	8	4	británicos		NEG	9	peligrosos
2	2	0.04420275613665581	8757	8	4	británicos		NEU	8	antiguos
3	3	0.043452803045511246	5408	8	4	británicos		NEU	7	pequeños
4	4	0.04182271659374237	7056	8	4	británicos		NEG	6	pobres
5	5	0.039800144731998444	3037	8	4	británicos		POS	5	grandes
6	6	0.0323653444647789	8109	8	4	británicos		NEU	4	fuertes
7	7	0.032284513115882874	7679	8	4	británicos		NEU	3	numerosos
8	8	0.02123265527188778	17104	8	4	británicos		NEU	2	destacados
9	9	0.020848125219345093	4195	8	4	británicos		NEU	1	jóvenes
0	0	0.12599878013134003	3697	9	4	británicos		POS	10	importantes
1	1	0.05296140909194946	8109	9	4	británicos		POS	9	fuertes
2	2	0.047296471893787384	18968	9	4	británicos		POS	8	poderosos
3	3	0.029610080644488335	12627	9	4	británicos		NEG	7	peligrosos
4	4	0.02871583215892315	3037	9	4	británicos		POS	6	grandes
5	5	0.027291512116789818	7056	9	4	británicos		NEG	5	pobres
6	6	0.02385573647916317	11449	9	4	británicos		NEU	4	vulnerables
7	7	0.021489307284355164	11384	9	4	británicos		NEU	3	populares
8	8	0.020671149715781212	30173	9	4	británicos		NEU	2	aptos
9	9	0.020612722262740135	23745	9	4	británicos		POS	1	valientes
0	0	0.1803206503391266	3697	10	4	británicos		POS	10	importantes
1	1	0.06268784403800964	11384	10	4	británicos		NEU	9	populares
2	2	0.05079691484570503	17104	10	4	británicos		POS	8	destacados
3	3	0.05022134631872177	3037	10	4	británicos		POS	7	grandes
4	4	0.04266130551695824	16556	10	4	británicos		NEU	6	famosos
5	5	0.03798607364296913	26583	10	4	británicos		POS	5	atractivos
6	6	0.028382206335663795	10169	10	4	británicos		NEU	4	conocidos
7	7	0.02265971153974533	5408	10	4	británicos		NEU	3	pequeños
8	8	0.01900692656636238	16020	10	4	británicos		NEU	2	cercanos
9	9	0.017182841897010803	7679	10	4	británicos		NEU	1	numerosos
0	0	0.05412764102220535	3166	11	4	británicos		NEU	10	diferentes
1	1	0.04981362447142601	5987	11	4	británicos		POS	9	buenos
2	2	0.04106832668185234	6233	11	4	británicos		NEU	8	comunes
3	3	0.03979036584496498	20089	11	4	británicos		NEG	7	raros
4	4	0.03485134616494179	11384	11	4	británicos		NEU	6	populares
5	5	0.0325884148478508	7679	11	4	británicos		NEU	5	numerosos
6	6	0.026314977556467056	22391	11	4	británicos		POS	4	amables
7	7	0.026183055713772774	5198	11	4	británicos		POS	3	diversos
8	8	0.025677045807242393	5408	11	4	británicos		NEU	2	pequeños
9	9	0.025132112205028534	5077	11	4	británicos		NEU	1	distintos
0	0	0.05722348764538765	6088	12	4	británicos		NEG	10	pocos
1	1	0.034335024654865265	8840	12	4	británicos		NEG	9	peces
2	2	0.02553458698093891	2330	12	4	británicos		NEU	8	niños
3	3	0.01906195655465126	25837	12	4	británicos		NEG	7	inútiles
4	4	0.01752416044473648	4608	12	4	británicos		NEG	6	animales
5	5	0.014922842383384705	14793	12	4	británicos		POS	5	gigantes
6	6	0.013579434715211391	17927	12	4	británicos		NEU	4	santos
7	7	0.013302328065037727	17219	12	4	británicos		NEG	3	cerdos
8	8	0.0122112100943923	5987	12	4	británicos		POS	2	buenos
9	9	0.012167930603027344	14088	12	4	británicos		NEG	1	idiotas
0	0	0.19504821300506592	26908	0	4	argentinos		NEU	10	argentinos
1	1	0.04441643878817558	10121	0	4	argentinos		NEU	9	españoles
2	2	0.028825391083955765	15981	0	4	argentinos		NEU	8	italianos
3	3	0.027118023484945297	19609	0	4	argentinos		NEU	7	mexicanos
4	4	0.026009008288383484	8138	0	4	argentinos		NEU	6	extranjeros
5	5	0.02483719401061535	9224	0	4	argentinos		NEG	5	alemanes
6	6	0.019825084134936333	15695	0	4	argentinos		NEG	4	ingleses
7	7	0.01886793226003647	8002	0	4	argentinos		NEU	3	blancos
8	8	0.01701001450419426	10323	0	4	argentinos		NEG	2	iguales
9	9	0.014246663078665733	12604	0	4	argentinos		NEU	1	latinos
0	0	0.057316459715366364	26908	1	4	argentinos		NEU	10	argentinos
1	1	0.023570368066430092	10121	1	4	argentinos		NEU	9	españoles
2	2	0.019606398418545723	8138	1	4	argentinos		NEU	8	extranjeros
3	3	0.018524639308452606	10323	1	4	argentinos		NEG	7	iguales
4	4	0.018517928197979927	24089	1	4	argentinos		NEG	6	desconocidos
5	5	0.017651639878749847	23707	1	4	argentinos		NEU	5	gemelos
