	index	score	token	sentence	model	dimension	pos_tag	rsv	word
7	7	0.014359482564032078	1278	4	1	españoles	DI	3	unos
8	8	0.01408363226801157	332	4	1	españoles	DA	2	la
9	9	0.014043924398720264	470	4	1	españoles	RG	1	más
0	0	0.05138172209262848	365	0	1	franceses	DA	10	los
1	1	0.03414546325802803	2666	0	1	franceses	AQ	9	españoles
2	2	0.021795952692627907	469	0	1	franceses	CS	8	como
3	3	0.017296869307756424	5229	0	1	franceses	AQ	7	buenos
4	4	0.017227306962013245	47483	0	1	franceses	AQ	6	idiotas
5	5	0.017041735351085663	12342	0	1	franceses	NC	5	franceses
6	6	0.014662180095911026	24387	0	1	franceses	AQ	4	tontos
7	7	0.014380527660250664	12944	0	1	franceses	AQ	3	felices
8	8	0.014274504035711288	313	0	1	franceses	SP	2	de
9	9	0.014157112687826157	527	0	1	franceses	Fs	1	...
0	0	0.08456210047006607	365	1	1	franceses	DA	10	los
1	1	0.05836348980665207	80	1	1	franceses	Fd	9	:
2	2	0.04036381468176842	527	1	1	franceses	Fs	8	...
3	3	0.0320717990398407	469	1	1	franceses	CS	7	como
4	4	0.0287553071975708	20393	1	1	franceses	AQ	6	impresionantes
5	5	0.023867128416895866	313	1	1	franceses	SP	5	de
6	6	0.02168196067214012	68	1	1	franceses	Fp	4	.
7	7	0.015280180610716343	27821	1	1	franceses	AQ	3	geniales
8	8	0.013872593641281128	2666	1	1	franceses	AQ	2	españoles
9	9	0.01185506209731102	13824	1	1	franceses	AQ	1	espectaculares
0	0	0.11264242976903915	2666	2	1	franceses	AQ	10	españoles
1	1	0.047891344875097275	365	2	1	franceses	DA	9	los
2	2	0.0354122631251812	25787	2	1	franceses	AQ	8	racistas
3	3	0.021055467426776886	8319	2	1	franceses	AQ	7	extranjeros
4	4	0.01913808286190033	469	2	1	franceses	CS	6	como
5	5	0.019093018025159836	527	2	1	franceses	Fs	5	...
6	6	0.016013288870453835	12342	2	1	franceses	AQ	4	franceses
7	7	0.01487293466925621	9827	2	1	franceses	AQ	3	pobres
8	8	0.011606692336499691	68	2	1	franceses	Fp	2	.
9	9	0.010565980337560177	313	2	1	franceses	SP	1	de
0	0	0.06983169168233871	2666	3	1	franceses	AQ	10	españoles
1	1	0.0639617070555687	365	3	1	franceses	DA	9	los
2	2	0.04350486770272255	80	3	1	franceses	Fd	8	:
3	3	0.03380214795470238	68	3	1	franceses	Fp	7	.
4	4	0.031152816489338875	527	3	1	franceses	Fs	6	...
5	5	0.023900561034679413	12342	3	1	franceses	AQ	5	franceses
6	6	0.021094193682074547	8319	3	1	franceses	AQ	4	extranjeros
7	7	0.019857684150338173	313	3	1	franceses	SP	3	de
8	8	0.012416191399097443	469	3	1	franceses	CS	2	como
9	9	0.011073456145823002	355	3	1	franceses	DI	1	un
0	0	0.1385611593723297	365	4	1	franceses	DA	10	los
1	1	0.04002830758690834	2666	4	1	franceses	AQ	9	españoles
2	2	0.03517752140760422	527	4	1	franceses	Fs	8	...
3	3	0.025990452617406845	80	4	1	franceses	Fd	7	:
4	4	0.02307327464222908	68	4	1	franceses	Fp	6	.
5	5	0.016698764637112617	313	4	1	franceses	SP	5	de
6	6	0.014913603663444519	1581	4	1	franceses	PI	4	muchos
7	7	0.014228594489395618	355	4	1	franceses	DI	3	un
8	8	0.010710030794143677	332	4	1	franceses	DA	2	la
9	9	0.010401659645140171	469	4	1	franceses	CS	1	como
0	0	0.08828604221343994	365	0	1	británicos	DA	10	los
1	1	0.03821227326989174	527	0	1	británicos	Fs	9	...
2	2	0.02875087410211563	2666	0	1	británicos	AQ	8	españoles
3	3	0.02275008149445057	19052	0	1	británicos	AQ	7	ingleses
4	4	0.021073026582598686	469	0	1	británicos	CS	6	como
5	5	0.01901782490313053	313	0	1	británicos	SP	5	de
6	6	0.017910167574882507	12944	0	1	británicos	AQ	4	felices
7	7	0.017502089962363243	80	0	1	británicos	Fd	3	:
8	8	0.013995792716741562	1278	0	1	británicos	PI	2	unos
9	9	0.012314694933593273	355	0	1	británicos	DI	1	un
0	0	0.097467802464962	365	1	1	británicos	DA	10	los
1	1	0.07090416550636292	80	1	1	británicos	Fd	9	:
2	2	0.05574042722582817	527	1	1	británicos	Fs	8	...
3	3	0.028373146429657936	469	1	1	británicos	CS	7	como
4	4	0.026349328458309174	68	1	1	británicos	Fp	6	.
5	5	0.02015436254441738	313	1	1	británicos	SP	5	de
6	6	0.01841224730014801	355	1	1	británicos	DI	4	un
7	7	0.014544038102030754	20393	1	1	británicos	AQ	3	impresionantes
8	8	0.011439862661063671	1278	1	1	británicos	DI	2	unos
9	9	0.011350401677191257	344	1	1	británicos	DA	1	el
0	0	0.07947215437889099	365	2	1	británicos	DA	10	los
1	1	0.061890289187431335	2666	2	1	británicos	AQ	9	españoles
2	2	0.04274838790297508	527	2	1	británicos	Fs	8	...
3	3	0.03834797814488411	80	2	1	británicos	Fd	7	:
4	4	0.026255102828145027	68	2	1	británicos	Fp	6	.
5	5	0.01806137152016163	8319	2	1	británicos	AQ	5	extranjeros
6	6	0.017003145068883896	25787	2	1	británicos	AQ	4	racistas
7	7	0.015709592029452324	469	2	1	británicos	CS	3	como
8	8	0.015184466727077961	9827	2	1	británicos	AQ	2	pobres
9	9	0.012958117760717869	12696	2	1	británicos	AQ	1	ilegales
0	0	0.09759317338466644	80	3	1	británicos	Fd	10	:
1	1	0.09444361925125122	365	3	1	británicos	DA	9	los
2	2	0.05431815981864929	68	3	1	británicos	Fp	8	.
3	3	0.03971218690276146	2666	3	1	británicos	AQ	7	españoles
4	4	0.03832174092531204	527	3	1	británicos	Fs	6	...
5	5	0.02218993566930294	355	3	1	británicos	DI	5	un
6	6	0.020764542743563652	313	3	1	británicos	SP	4	de
7	7	0.013161703944206238	332	3	1	británicos	DA	3	la
8	8	0.01294920314103365	344	3	1	británicos	DA	2	el
9	9	0.01157737709581852	8319	3	1	británicos	AQ	1	extranjeros
0	0	0.17340585589408875	365	4	1	británicos	DA	10	los
1	1	0.042214445769786835	527	4	1	británicos	Fs	9	...
2	2	0.029490143060684204	80	4	1	británicos	Fd	8	:
3	3	0.027771685272455215	68	4	1	británicos	Fp	7	.
4	4	0.026626106351614	355	4	1	británicos	DI	6	un
5	5	0.02112557925283909	1581	4	1	británicos	PI	5	muchos
6	6	0.020604746416211128	2666	4	1	británicos	AQ	4	españoles
7	7	0.016328297555446625	332	4	1	británicos	DA	3	la
8	8	0.013200544752180576	344	4	1	británicos	DA	2	el
9	9	0.012549832463264465	313	4	1	británicos	SP	1	de
0	0	0.05501501262187958	27821	0	1	argentinos	AQ	10	geniales
1	1	0.04005252942442894	5229	0	1	argentinos	AQ	9	buenos
2	2	0.029669050127267838	365	0	1	argentinos	DA	8	los
3	3	0.02643551491200924	1940	0	1	argentinos	AQ	7	mejores
4	4	0.021386349573731422	27676	0	1	argentinos	AQ	6	maravillosos
5	5	0.02039424143731594	27854	0	1	argentinos	NC	5	argentinos
6	6	0.019273649901151657	469	0	1	argentinos	CS	4	como
7	7	0.018773218616843224	20393	0	1	argentinos	AQ	3	impresionantes
8	8	0.018761934712529182	2666	0	1	argentinos	AQ	2	españoles
9	9	0.01834213361144066	12944	0	1	argentinos	AQ	1	felices
0	0	0.06375913321971893	365	1	1	argentinos	DA	10	los
1	1	0.03931552916765213	469	1	1	argentinos	CS	9	como
2	2	0.03657170385122299	80	1	1	argentinos	Fd	8	:
3	3	0.03463619202375412	27821	1	1	argentinos	AQ	7	geniales
4	4	0.03342844545841217	527	1	1	argentinos	Fs	6	...
5	5	0.026208577677607536	20393	1	1	argentinos	AQ	5	impresionantes
6	6	0.022448545321822166	313	1	1	argentinos	SP	4	de
7	7	0.01828238181769848	13961	1	1	argentinos	AQ	3	excelentes
8	8	0.017051011323928833	27676	1	1	argentinos	AQ	2	maravillosos
9	9	0.01634686440229416	12944	1	1	argentinos	AQ	1	felices
0	0	0.08856066316366196	2666	2	1	argentinos	AQ	10	españoles
1	1	0.04954644665122032	365	2	1	argentinos	DA	9	los
2	2	0.031205864623188972	25787	2	1	argentinos	AQ	8	racistas
3	3	0.02205996960401535	469	2	1	argentinos	CS	7	como
4	4	0.020893899723887444	527	2	1	argentinos	Fs	6	...
5	5	0.020638950169086456	8319	2	1	argentinos	AQ	5	extranjeros
6	6	0.015155797824263573	9827	2	1	argentinos	AQ	4	pobres
7	7	0.01355899777263403	27854	2	1	argentinos	AQ	3	argentinos
8	8	0.01096335519105196	5229	2	1	argentinos	AQ	2	buenos
9	9	0.010516242124140263	313	2	1	argentinos	SP	1	de
0	0	0.06702501326799393	2666	3	1	argentinos	AQ	10	españoles
1	1	0.058449387550354004	365	3	1	argentinos	DA	9	los
2	2	0.033898502588272095	80	3	1	argentinos	Fd	8	:
3	3	0.029511557891964912	27854	3	1	argentinos	AQ	7	argentinos
4	4	0.0292514618486166	527	3	1	argentinos	Fs	6	...
5	5	0.025102555751800537	68	3	1	argentinos	Fp	5	.
6	6	0.023390525951981544	8319	3	1	argentinos	AQ	4	extranjeros
7	7	0.021501978859305382	313	3	1	argentinos	SP	3	de
8	8	0.019130567088723183	469	3	1	argentinos	CS	2	como
9	9	0.011835215613245964	7774	3	1	argentinos	AQ	1	libres
0	0	0.12634693086147308	365	4	1	argentinos	DA	10	los
1	1	0.03995470330119133	527	4	1	argentinos	Fs	9	...
2	2	0.03905316814780235	2666	4	1	argentinos	AQ	8	españoles
3	3	0.024579746648669243	80	4	1	argentinos	Fd	7	:
4	4	0.016699854284524918	68	4	1	argentinos	Fp	6	.
5	5	0.014512484893202782	469	4	1	argentinos	CS	5	como
6	6	0.014328397810459137	313	4	1	argentinos	SP	4	de
7	7	0.01417966652661562	1581	4	1	argentinos	PI	3	muchos
8	8	0.013312754221260548	355	4	1	argentinos	DI	2	un
9	9	0.012193619273602962	8319	4	1	argentinos	AQ	1	extranjeros
0	0	0.05563809350132942	27821	0	1	mejicanos	AQ	10	geniales
1	1	0.039633844047784805	365	0	1	mejicanos	DA	9	los
2	2	0.033981963992118835	5229	0	1	mejicanos	AQ	8	buenos
3	3	0.027859441936016083	1940	0	1	mejicanos	AQ	7	mejores
4	4	0.021946515887975693	20393	0	1	mejicanos	AQ	6	impresionantes
5	5	0.020588677376508713	27676	0	1	mejicanos	AQ	5	maravillosos
6	6	0.020077286288142204	2666	0	1	mejicanos	AQ	4	españoles
7	7	0.017660725861787796	12944	0	1	mejicanos	AQ	3	felices
8	8	0.01263321191072464	790	0	1	mejicanos	PI	2	todos
9	9	0.012597542256116867	1278	0	1	mejicanos	DI	1	unos
0	0	0.07754241675138474	365	1	1	mejicanos	DA	10	los
1	1	0.053375862538814545	80	1	1	mejicanos	Fd	9	:
2	2	0.0418521873652935	27821	1	1	mejicanos	AQ	8	geniales
3	3	0.03786316141486168	527	1	1	mejicanos	Fs	7	...
4	4	0.03243009001016617	20393	1	1	mejicanos	AQ	6	impresionantes
5	5	0.023154161870479584	469	1	1	mejicanos	CS	5	como
6	6	0.01732168160378933	313	1	1	mejicanos	SP	4	de
7	7	0.015633881092071533	27676	1	1	mejicanos	AQ	3	maravillosos
8	8	0.013928450644016266	68	1	1	mejicanos	Fp	2	.
9	9	0.013835350051522255	1278	1	1	mejicanos	DI	1	unos
0	0	0.08886930346488953	2666	2	1	mejicanos	AQ	10	españoles
1	1	0.0613836795091629	365	2	1	mejicanos	DA	9	los
2	2	0.022809796035289764	527	2	1	mejicanos	Fs	8	...
3	3	0.018683644011616707	469	2	1	mejicanos	CS	7	como
4	4	0.01671123132109642	25787	2	1	mejicanos	AQ	6	racistas
5	5	0.016018129885196686	80	2	1	mejicanos	Fd	5	:
6	6	0.014759347774088383	8319	2	1	mejicanos	AQ	4	extranjeros
7	7	0.013267374597489834	9827	2	1	mejicanos	AQ	3	pobres
8	8	0.012939001433551311	313	2	1	mejicanos	SP	2	de
9	9	0.011269892565906048	68	2	1	mejicanos	Fp	1	.
0	0	0.0723578929901123	2666	3	1	mejicanos	AQ	10	españoles
1	1	0.06528688967227936	365	3	1	mejicanos	DA	9	los
2	2	0.03294633328914642	80	3	1	mejicanos	Fd	8	:
3	3	0.026881756260991096	527	3	1	mejicanos	Fs	7	...
4	4	0.022188715636730194	313	3	1	mejicanos	SP	6	de
5	5	0.020054027438163757	68	3	1	mejicanos	Fp	5	.
6	6	0.017388971522450447	469	3	1	mejicanos	CS	4	como
7	7	0.014800484292209148	1278	3	1	mejicanos	PI	3	unos
8	8	0.01428151223808527	355	3	1	mejicanos	DI	2	un
9	9	0.013106792233884335	12944	3	1	mejicanos	AQ	1	felices
0	0	0.11479528993368149	365	4	1	mejicanos	DA	10	los
1	1	0.054902251809835434	80	4	1	mejicanos	Fd	9	:
2	2	0.04214349761605263	527	4	1	mejicanos	Fs	8	...
3	3	0.03142474964261055	2666	4	1	mejicanos	AQ	7	españoles
4	4	0.021115705370903015	68	4	1	mejicanos	Fp	6	.
5	5	0.019923951476812363	313	4	1	mejicanos	SP	5	de
6	6	0.016445081681013107	469	4	1	mejicanos	CS	4	como
7	7	0.014175677672028542	355	4	1	mejicanos	DI	3	un
8	8	0.01326991617679596	1278	4	1	mejicanos	DI	2	unos
9	9	0.011870473623275757	1581	4	1	mejicanos	PI	1	muchos
0	0	0.046673908829689026	365	0	1	peruanos	DA	10	los
1	1	0.035351838916540146	2666	0	1	peruanos	AQ	9	españoles
2	2	0.02298112027347088	12944	0	1	peruanos	AQ	8	felices
3	3	0.021393125876784325	313	0	1	peruanos	SP	7	de
4	4	0.019742321223020554	27821	0	1	peruanos	AQ	6	geniales
5	5	0.018783530220389366	5229	0	1	peruanos	AQ	5	buenos
6	6	0.01803121715784073	527	0	1	peruanos	Fs	4	...
7	7	0.017597422003746033	1278	0	1	peruanos	PI	3	unos
8	8	0.016314668580889702	20393	0	1	peruanos	AQ	2	impresionantes
9	9	0.01599452830851078	469	0	1	peruanos	CS	1	como
0	0	0.06198818236589432	365	1	1	peruanos	DA	10	los
1	1	0.03870005905628204	80	1	1	peruanos	Fd	9	:
2	2	0.03709365427494049	527	1	1	peruanos	Fs	8	...
3	3	0.0244742501527071	469	1	1	peruanos	CS	7	como
4	4	0.024050628766417503	20393	1	1	peruanos	AQ	6	impresionantes
5	5	0.022333374246954918	355	1	1	peruanos	DI	5	un
6	6	0.021669918671250343	313	1	1	peruanos	SP	4	de
7	7	0.019897423684597015	27821	1	1	peruanos	AQ	3	geniales
8	8	0.01984580233693123	12944	1	1	peruanos	AQ	2	felices
9	9	0.016001109033823013	27676	1	1	peruanos	AQ	1	maravillosos
0	0	0.08772589266300201	2666	2	1	peruanos	AQ	10	españoles
1	1	0.052670884877443314	365	2	1	peruanos	DA	9	los
2	2	0.023824535310268402	527	2	1	peruanos	Fs	8	...
3	3	0.02339949458837509	9827	2	1	peruanos	AQ	7	pobres
4	4	0.020908016711473465	8319	2	1	peruanos	AQ	6	extranjeros
5	5	0.019777705892920494	469	2	1	peruanos	CS	5	como
6	6	0.012754921801388264	80	2	1	peruanos	Fd	4	:
7	7	0.01165866944938898	790	2	1	peruanos	PI	3	todos
8	8	0.011432445608079433	25787	2	1	peruanos	AQ	2	racistas
9	9	0.011287680827081203	1278	2	1	peruanos	PI	1	unos
0	0	0.058543041348457336	365	3	1	peruanos	DA	10	los
1	1	0.05668225884437561	2666	3	1	peruanos	AQ	9	españoles
2	2	0.04753865301609039	80	3	1	peruanos	Fd	8	:
3	3	0.034883663058280945	527	3	1	peruanos	Fs	7	...
4	4	0.026752330362796783	68	3	1	peruanos	Fp	6	.
5	5	0.021256789565086365	313	3	1	peruanos	SP	5	de
6	6	0.018587859347462654	355	3	1	peruanos	DI	4	un
7	7	0.015763062983751297	8319	3	1	peruanos	AQ	3	extranjeros
8	8	0.01570894941687584	469	3	1	peruanos	CS	2	como
9	9	0.013355471193790436	1278	3	1	peruanos	PI	1	unos
0	0	0.10897629708051682	365	4	1	peruanos	DA	10	los
1	1	0.05423903465270996	527	4	1	peruanos	Fs	9	...
2	2	0.04233591631054878	80	4	1	peruanos	Fd	8	:
3	3	0.02706729806959629	2666	4	1	peruanos	AQ	7	españoles
4	4	0.01955457776784897	68	4	1	peruanos	Fp	6	.
5	5	0.01943415217101574	355	4	1	peruanos	DI	5	un
6	6	0.018384428694844246	1581	4	1	peruanos	PI	4	muchos
7	7	0.01794556714594364	313	4	1	peruanos	SP	3	de
8	8	0.01712687313556671	469	4	1	peruanos	CS	2	como
9	9	0.01660328544676304	1278	4	1	peruanos	DI	1	unos
0	0	0.09353046864271164	2666	0	1	marroquíes	AQ	10	españoles
1	1	0.07308685034513474	365	0	1	marroquíes	DA	9	los
2	2	0.016029875725507736	8319	0	1	marroquíes	AQ	8	extranjeros
3	3	0.015266096219420433	39233	0	1	marroquíes	AQ	7	bienvenidos
4	4	0.014908486045897007	313	0	1	marroquíes	SP	6	de
5	5	0.014620917849242687	527	0	1	marroquíes	Fs	5	...
6	6	0.01318503636866808	80	0	1	marroquíes	Fd	4	:
7	7	0.011263426393270493	5229	0	1	marroquíes	AQ	3	buenos
8	8	0.010221369564533234	20393	0	1	marroquíes	AQ	2	impresionantes
9	9	0.008979912847280502	728	0	1	marroquíes	RG	1	muy
0	0	0.0782121792435646	365	1	1	marroquíes	DA	10	los
1	1	0.0639595091342926	2666	1	1	marroquíes	AQ	9	españoles
2	2	0.03411298990249634	80	1	1	marroquíes	Fd	8	:
3	3	0.026474526152014732	527	1	1	marroquíes	Fs	7	...
4	4	0.021843431517481804	313	1	1	marroquíes	SP	6	de
5	5	0.021500537171959877	20393	1	1	marroquíes	AQ	5	impresionantes
6	6	0.016874579712748528	469	1	1	marroquíes	CS	4	como
7	7	0.014964096248149872	68	1	1	marroquíes	Fp	3	.
8	8	0.01287741307169199	8319	1	1	marroquíes	AQ	2	extranjeros
9	9	0.012748334556818008	12944	1	1	marroquíes	AQ	1	felices
0	0	0.12824305891990662	2666	2	1	marroquíes	AQ	10	españoles
1	1	0.06623189896345139	365	2	1	marroquíes	DA	9	los
2	2	0.02877632901072502	8319	2	1	marroquíes	AQ	8	extranjeros
3	3	0.01846415549516678	2143	2	1	marroquíes	NC	7	mayoría
4	4	0.01768190972507	39233	2	1	marroquíes	AQ	6	bienvenidos
5	5	0.016633009538054466	527	2	1	marroquíes	Fs	5	...
6	6	0.015935687348246574	12696	2	1	marroquíes	AQ	4	ilegales
7	7	0.012093596160411835	1581	2	1	marroquíes	PI	3	muchos
8	8	0.011759507469832897	25787	2	1	marroquíes	AQ	2	racistas
9	9	0.011730262078344822	9827	2	1	marroquíes	AQ	1	pobres
0	0	0.08805546909570694	2666	3	1	marroquíes	AQ	10	españoles
1	1	0.0848807767033577	365	3	1	marroquíes	DA	9	los
2	2	0.05861218273639679	80	3	1	marroquíes	Fd	8	:
3	3	0.03739577904343605	68	3	1	marroquíes	Fp	7	.
4	4	0.029831139370799065	8319	3	1	marroquíes	AQ	6	extranjeros
5	5	0.026317140087485313	527	3	1	marroquíes	Fs	5	...
6	6	0.01812254823744297	313	3	1	marroquíes	SP	4	de
7	7	0.013031868264079094	39233	3	1	marroquíes	AQ	3	bienvenidos
8	8	0.012903974391520023	355	3	1	marroquíes	DI	2	un
9	9	0.01088300533592701	344	3	1	marroquíes	DA	1	el
0	0	0.1405612677335739	365	4	1	marroquíes	DA	10	los
1	1	0.042557694017887115	2666	4	1	marroquíes	AQ	9	españoles
2	2	0.03210388496518135	527	4	1	marroquíes	Fs	8	...
3	3	0.02844124287366867	1581	4	1	marroquíes	PI	7	muchos
4	4	0.02775844931602478	80	4	1	marroquíes	Fd	6	:
5	5	0.02089446410536766	68	4	1	marroquíes	Fp	5	.
6	6	0.013544649817049503	8319	4	1	marroquíes	AQ	4	extranjeros
7	7	0.012943740002810955	355	4	1	marroquíes	DI	3	un
8	8	0.012839991599321365	313	4	1	marroquíes	SP	2	de
9	9	0.011289967224001884	39233	4	1	marroquíes	AQ	1	bienvenidos
0	0	0.07381587475538254	2666	0	1	argelinos	AQ	10	españoles
1	1	0.05365417152643204	365	0	1	argelinos	DA	9	los
2	2	0.016123883426189423	313	0	1	argelinos	SP	8	de
3	3	0.014107951894402504	527	0	1	argelinos	Fs	7	...
4	4	0.013161555863916874	5229	0	1	argelinos	AQ	6	buenos
5	5	0.011617012321949005	8319	0	1	argelinos	AQ	5	extranjeros
6	6	0.0109378881752491	1278	0	1	argelinos	PI	4	unos
7	7	0.010641616769134998	20393	0	1	argelinos	AQ	3	impresionantes
8	8	0.010492414236068726	80	0	1	argelinos	Fd	2	:
9	9	0.009690294973552227	790	0	1	argelinos	PI	1	todos
0	0	0.0741608515381813	365	1	1	argelinos	DA	10	los
1	1	0.05165213719010353	80	1	1	argelinos	Fd	9	:
2	2	0.03454122319817543	527	1	1	argelinos	Fs	8	...
3	3	0.0298442579805851	2666	1	1	argelinos	AQ	7	españoles
4	4	0.025804217904806137	313	1	1	argelinos	SP	6	de
5	5	0.02316139079630375	469	1	1	argelinos	CS	5	como
6	6	0.02079550363123417	20393	1	1	argelinos	AQ	4	impresionantes
7	7	0.015395455993711948	68	1	1	argelinos	Fp	3	.
8	8	0.015242046676576138	355	1	1	argelinos	DI	2	un
9	9	0.015052211470901966	1278	1	1	argelinos	DI	1	unos
0	0	0.08559063076972961	2666	2	1	argelinos	AQ	10	españoles
1	1	0.06405968964099884	365	2	1	argelinos	DA	9	los
2	2	0.030520768836140633	8319	2	1	argelinos	AQ	8	extranjeros
3	3	0.021895168349146843	527	2	1	argelinos	Fs	7	...
4	4	0.019782474264502525	25787	2	1	argelinos	AQ	6	racistas
5	5	0.019360849633812904	80	2	1	argelinos	Fd	5	:
6	6	0.017703823745250702	9827	2	1	argelinos	AQ	4	pobres
7	7	0.015451541170477867	68	2	1	argelinos	Fp	3	.
8	8	0.015331907197833061	469	2	1	argelinos	CS	2	como
9	9	0.014434042386710644	12696	2	1	argelinos	AQ	1	ilegales
0	0	0.136459082365036	80	3	1	argelinos	Fd	10	:
1	1	0.08868623524904251	365	3	1	argelinos	DA	9	los
2	2	0.04621921479701996	68	3	1	argelinos	Fp	8	.
3	3	0.04510858654975891	2666	3	1	argelinos	AQ	7	españoles
4	4	0.027266280725598335	527	3	1	argelinos	Fs	6	...
5	5	0.022561274468898773	313	3	1	argelinos	SP	5	de
6	6	0.019417334347963333	8319	3	1	argelinos	AQ	4	extranjeros
7	7	0.014271999709308147	355	3	1	argelinos	DI	3	un
8	8	0.013185655698180199	344	3	1	argelinos	DA	2	el
9	9	0.010862106457352638	332	3	1	argelinos	DA	1	la
0	0	0.12897036969661713	365	4	1	argelinos	DA	10	los
1	1	0.0638914406299591	80	4	1	argelinos	Fd	9	:
2	2	0.04025030881166458	527	4	1	argelinos	Fs	8	...
3	3	0.03606889769434929	2666	4	1	argelinos	AQ	7	españoles
4	4	0.02955368161201477	68	4	1	argelinos	Fp	6	.
5	5	0.01864137127995491	313	4	1	argelinos	SP	5	de
6	6	0.01502986066043377	355	4	1	argelinos	DI	4	un
7	7	0.014170308597385883	1581	4	1	argelinos	PI	3	muchos
8	8	0.012503338977694511	8319	4	1	argelinos	AQ	2	extranjeros
9	9	0.010839209891855717	1278	4	1	argelinos	DI	1	unos
0	0	0.047600582242012024	2666	0	1	sudafricanos	AQ	10	españoles
1	1	0.03241230174899101	365	0	1	sudafricanos	DA	9	los
2	2	0.023303665220737457	27821	0	1	sudafricanos	AQ	8	geniales
3	3	0.019986072555184364	20393	0	1	sudafricanos	AQ	7	impresionantes
4	4	0.019064171239733696	25787	0	1	sudafricanos	AQ	6	racistas
5	5	0.016641978174448013	27676	0	1	sudafricanos	AQ	5	maravillosos
6	6	0.015660006552934647	12944	0	1	sudafricanos	AQ	4	felices
7	7	0.013642838224768639	5229	0	1	sudafricanos	AQ	3	buenos
8	8	0.012365850619971752	527	0	1	sudafricanos	Fs	2	...
9	9	0.010140109807252884	313	0	1	sudafricanos	SP	1	de
0	0	0.0678648054599762	365	1	1	sudafricanos	DA	10	los
1	1	0.039515502750873566	20393	1	1	sudafricanos	AQ	9	impresionantes
2	2	0.038392845541238785	80	1	1	sudafricanos	Fd	8	:
3	3	0.03684186190366745	527	1	1	sudafricanos	Fs	7	...
4	4	0.025956466794013977	27821	1	1	sudafricanos	AQ	6	geniales
5	5	0.022803016006946564	2666	1	1	sudafricanos	AQ	5	españoles
6	6	0.0173309575766325	27676	1	1	sudafricanos	AQ	4	maravillosos
7	7	0.016091104596853256	313	1	1	sudafricanos	SP	3	de
8	8	0.015052136033773422	469	1	1	sudafricanos	CS	2	como
9	9	0.01435251347720623	12944	1	1	sudafricanos	AQ	1	felices
0	0	0.09632625430822372	2666	2	1	sudafricanos	AQ	10	españoles
