	index	score	token	sentence	model	dimension	pos_tag	rsv	word
1	1	0.04192402586340904	10235	6	17	españoles	AQ	9	blancos
2	2	0.037162184715270996	15014	6	17	españoles	AQ	8	hispanos
3	3	0.036920174956321716	15797	6	17	españoles	AQ	7	conocidos
4	4	0.03418722003698349	16792	6	17	españoles	AQ	6	negros
5	5	0.03198070824146271	17328	6	17	españoles	AQ	5	estadounidenses
6	6	0.029773103073239326	16748	6	17	españoles	AQ	4	portugueses
7	7	0.02597067877650261	15119	6	17	españoles	AQ	3	religiosos
8	8	0.021459776908159256	15284	6	17	españoles	AQ	2	alemanes
9	9	0.020711010321974754	16947	6	17	españoles	NC	1	ciudadanos
0	0	0.43293488025665283	15797	7	17	españoles	AQ	10	conocidos
1	1	0.07543482631444931	10035	7	17	españoles	AQ	9	populares
2	2	0.051992107182741165	6187	7	17	españoles	AQ	8	irak
3	3	0.04421615973114967	3179	7	17	españoles	AQ	7	importantes
4	4	0.03982748091220856	12310	7	17	españoles	AQ	6	antiguos
5	5	0.03747544810175896	13582	7	17	españoles	AQ	5	altos
6	6	0.03528256714344025	17719	7	17	españoles	AQ	4	pobres
7	7	0.03216352313756943	16737	7	17	españoles	AQ	3	famosos
8	8	0.03114905394613743	1937	7	17	españoles	AQ	2	grandes
9	9	0.01323144230991602	16335	7	17	españoles	AQ	1	fuertes
0	0	0.2318868339061737	15797	8	17	españoles	AQ	10	conocidos
1	1	0.11045312881469727	3179	8	17	españoles	AQ	9	importantes
2	2	0.07322812080383301	6187	8	17	españoles	AQ	8	irak
3	3	0.07004610449075699	12310	8	17	españoles	AQ	7	antiguos
4	4	0.048633527010679245	17719	8	17	españoles	AQ	6	pobres
5	5	0.03947943076491356	9352	8	17	españoles	AQ	5	numerosos
6	6	0.03568745031952858	10035	8	17	españoles	AQ	4	populares
7	7	0.035277899354696274	15014	8	17	españoles	AQ	3	hispanos
8	8	0.032900530844926834	13582	8	17	españoles	AQ	2	altos
9	9	0.03178896754980087	1937	8	17	españoles	AQ	1	grandes
0	0	0.21509476006031036	15797	9	17	españoles	AQ	10	conocidos
1	1	0.12192916870117188	3179	9	17	españoles	AQ	9	importantes
2	2	0.0831403061747551	13582	9	17	españoles	AQ	8	altos
3	3	0.06856933236122131	6187	9	17	españoles	AQ	7	irak
4	4	0.06584583222866058	10035	9	17	españoles	AQ	6	populares
5	5	0.04830218851566315	17719	9	17	españoles	AQ	5	pobres
6	6	0.039512451738119125	12310	9	17	españoles	AQ	4	antiguos
7	7	0.02976200357079506	11867	9	17	españoles	AQ	3	comunes
8	8	0.023806581273674965	1937	9	17	españoles	AQ	2	grandes
9	9	0.01974209025502205	9352	9	17	españoles	AQ	1	numerosos
0	0	0.3625040352344513	15797	10	17	españoles	AQ	10	conocidos
1	1	0.14105847477912903	3179	10	17	españoles	AQ	9	importantes
2	2	0.08013299852609634	10035	10	17	españoles	AQ	8	populares
3	3	0.05422767624258995	6187	10	17	españoles	AQ	7	irak
4	4	0.037496380507946014	13582	10	17	españoles	AQ	6	altos
5	5	0.037350837141275406	1937	10	17	españoles	AQ	5	grandes
6	6	0.03635688126087189	16737	10	17	españoles	AQ	4	famosos
7	7	0.0244926605373621	9352	10	17	españoles	AQ	3	numerosos
8	8	0.022654255852103233	17010	10	17	españoles	AQ	2	tradicionales
9	9	0.02070600725710392	17719	10	17	españoles	AQ	1	pobres
0	0	0.3725990355014801	10418	11	17	españoles	PI	10	pocos
1	1	0.16149818897247314	15797	11	17	españoles	AQ	9	conocidos
2	2	0.04738325625658035	10035	11	17	españoles	AQ	8	populares
3	3	0.04150144383311272	17719	11	17	españoles	AQ	7	pobres
4	4	0.04080354794859886	9352	11	17	españoles	AQ	6	numerosos
5	5	0.03453328460454941	13582	11	17	españoles	AQ	5	altos
6	6	0.023774275556206703	11867	11	17	españoles	AQ	4	comunes
7	7	0.021303461864590645	12310	11	17	españoles	AQ	3	antiguos
8	8	0.0140101108700037	2905	11	17	españoles	AQ	2	diversos
9	9	0.012553481385111809	11358	11	17	españoles	AQ	1	similares
0	0	0.2419140636920929	10418	12	17	españoles	PI	10	pocos
1	1	0.1023939922451973	5533	12	17	españoles	NC	9	hombres
2	2	0.045915693044662476	16947	12	17	españoles	NC	8	ciudadanos
3	3	0.024600185453891754	13634	12	17	españoles	NC	7	vecinos
4	4	0.017685743048787117	10190	12	17	españoles	AQ	6	oficiales
5	5	0.014895857311785221	14443	12	17	españoles	PI	5	mismos
6	6	0.012269075028598309	10235	12	17	españoles	AQ	4	blancos
7	7	0.011664066463708878	10510	12	17	españoles	NC	3	segundos
8	8	0.010041925124824047	10474	12	17	españoles	NC	2	hermanos
9	9	0.009845893830060959	8950	12	17	españoles	NC	1	personajes
0	0	0.0882074236869812	10235	0	17	franceses	AQ	10	blancos
1	1	0.05778884142637253	9202	0	17	franceses	NC	9	franceses
2	2	0.038666002452373505	15014	0	17	franceses	AQ	8	hispanos
3	3	0.03765455260872841	10418	0	17	franceses	PI	7	pocos
4	4	0.036883238703012466	9352	0	17	franceses	AQ	6	numerosos
5	5	0.034385401755571365	10190	0	17	franceses	AQ	5	oficiales
6	6	0.025497619062662125	16737	0	17	franceses	AQ	4	famosos
7	7	0.02014242485165596	12847	0	17	franceses	AQ	3	libres
8	8	0.015825221315026283	16792	0	17	franceses	AQ	2	negros
9	9	0.013708183541893959	11867	0	17	franceses	AQ	1	comunes
0	0	0.10520723462104797	16737	1	17	franceses	AQ	10	famosos
1	1	0.055267803370952606	15797	1	17	franceses	AQ	9	conocidos
2	2	0.049759265035390854	9202	1	17	franceses	AQ	8	franceses
3	3	0.03972117230296135	10235	1	17	franceses	AQ	7	blancos
4	4	0.03492461144924164	17719	1	17	franceses	AQ	6	pobres
5	5	0.033431362360715866	9352	1	17	franceses	AQ	5	numerosos
6	6	0.03132796287536621	10418	1	17	franceses	PI	4	pocos
7	7	0.02258026972413063	14193	1	17	franceses	AQ	3	notables
8	8	0.020006632432341576	14478	1	17	franceses	AQ	2	adultos
9	9	0.017521150410175323	10035	1	17	franceses	AQ	1	populares
0	0	0.6680924296379089	10418	2	17	franceses	PI	10	pocos
1	1	0.04466039687395096	5533	2	17	franceses	NC	9	hombres
2	2	0.012635039165616035	7953	2	17	franceses	NC	8	amigos
3	3	0.009584339335560799	14443	2	17	franceses	PI	7	mismos
4	4	0.008938034996390343	16947	2	17	franceses	NC	6	ciudadanos
5	5	0.00773177994415164	15797	2	17	franceses	AQ	5	conocidos
6	6	0.006729066837579012	16737	2	17	franceses	AQ	4	famosos
7	7	0.005974092986434698	10235	2	17	franceses	AQ	3	blancos
8	8	0.005646391771733761	12406	2	17	franceses	NC	2	estudiantes
9	9	0.004867544863373041	13727	2	17	franceses	NC	1	pares
0	0	0.11766389012336731	15014	3	17	franceses	AQ	10	hispanos
1	1	0.11145941913127899	10235	3	17	franceses	AQ	9	blancos
2	2	0.08202873170375824	9352	3	17	franceses	AQ	8	numerosos
3	3	0.03852680325508118	9202	3	17	franceses	AQ	7	franceses
4	4	0.03618795797228813	15284	3	17	franceses	AQ	6	alemanes
5	5	0.027749286964535713	10418	3	17	franceses	PI	5	pocos
6	6	0.02703694812953472	15084	3	17	franceses	AQ	4	europeos
7	7	0.026500506326556206	16792	3	17	franceses	AQ	3	negros
8	8	0.018272336572408676	16748	3	17	franceses	AQ	2	portugueses
9	9	0.01708609238266945	17719	3	17	franceses	AQ	1	pobres
0	0	0.12902024388313293	10235	4	17	franceses	AQ	10	blancos
1	1	0.072849802672863	9202	4	17	franceses	AQ	9	franceses
2	2	0.06950847059488297	16947	4	17	franceses	NC	8	ciudadanos
3	3	0.05616617947816849	15014	4	17	franceses	AQ	7	hispanos
4	4	0.05055888742208481	15284	4	17	franceses	AQ	6	alemanes
5	5	0.032539431005716324	17328	4	17	franceses	AQ	5	estadounidenses
6	6	0.02876448631286621	16792	4	17	franceses	AQ	4	negros
7	7	0.02638258971273899	10190	4	17	franceses	AQ	3	oficiales
8	8	0.017765983939170837	9804	4	17	franceses	AQ	2	1752
9	9	0.017413489520549774	16748	4	17	franceses	AQ	1	portugueses
0	0	0.22088946402072906	9352	5	17	franceses	AQ	10	numerosos
1	1	0.12836046516895294	16737	5	17	franceses	AQ	9	famosos
2	2	0.08755552023649216	10418	5	17	franceses	PI	8	pocos
3	3	0.057438936084508896	14193	5	17	franceses	AQ	7	notables
4	4	0.05041339248418808	15797	5	17	franceses	AQ	6	conocidos
5	5	0.018568439409136772	3179	5	17	franceses	AQ	5	importantes
6	6	0.01638183183968067	9461	5	17	franceses	AQ	4	mayores
7	7	0.014824499376118183	11867	5	17	franceses	AQ	3	comunes
8	8	0.012644492089748383	17719	5	17	franceses	AQ	2	pobres
9	9	0.012396177276968956	13582	5	17	franceses	AQ	1	altos
0	0	0.6377531290054321	26359	6	17	franceses		10	
1	1	0.06222275644540787	9202	6	17	franceses	NC	9	franceses
2	2	0.02416554093360901	10235	6	17	franceses	AQ	8	blancos
3	3	0.023608379065990448	10190	6	17	franceses	AQ	7	oficiales
4	4	0.015083404257893562	15284	6	17	franceses	AQ	6	alemanes
5	5	0.013017460703849792	15014	6	17	franceses	AQ	5	hispanos
6	6	0.01173303835093975	16947	6	17	franceses	NC	4	ciudadanos
7	7	0.011668097227811813	17328	6	17	franceses	AQ	3	estadounidenses
8	8	0.010082308202981949	16792	6	17	franceses	AQ	2	negros
9	9	0.009878956712782383	12847	6	17	franceses	AQ	1	libres
0	0	0.38169756531715393	15797	7	17	franceses	AQ	10	conocidos
1	1	0.08853840827941895	10035	7	17	franceses	AQ	9	populares
2	2	0.0656801164150238	6187	7	17	franceses	AQ	8	irak
3	3	0.06283524632453918	16737	7	17	franceses	AQ	7	famosos
4	4	0.052745167165994644	3179	7	17	franceses	AQ	6	importantes
5	5	0.03953607380390167	13582	7	17	franceses	AQ	5	altos
6	6	0.0318920724093914	1937	7	17	franceses	AQ	4	grandes
7	7	0.028241204097867012	12310	7	17	franceses	AQ	3	antiguos
8	8	0.025974202901124954	17719	7	17	franceses	AQ	2	pobres
9	9	0.01859859563410282	11867	7	17	franceses	AQ	1	comunes
0	0	0.18026390671730042	15797	8	17	franceses	AQ	10	conocidos
1	1	0.14766688644886017	3179	8	17	franceses	AQ	9	importantes
2	2	0.07353020459413528	6187	8	17	franceses	AQ	8	irak
3	3	0.0691867247223854	9352	8	17	franceses	AQ	7	numerosos
4	4	0.05395486578345299	13582	8	17	franceses	AQ	6	altos
5	5	0.04775397852063179	17719	8	17	franceses	AQ	5	pobres
6	6	0.04564135894179344	10035	8	17	franceses	AQ	4	populares
7	7	0.045037489384412766	12310	8	17	franceses	AQ	3	antiguos
8	8	0.04234594479203224	1937	8	17	franceses	AQ	2	grandes
9	9	0.04163467884063721	11867	8	17	franceses	AQ	1	comunes
0	0	0.14622217416763306	15797	9	17	franceses	AQ	10	conocidos
1	1	0.13101409375667572	3179	9	17	franceses	AQ	9	importantes
2	2	0.10209149867296219	13582	9	17	franceses	AQ	8	altos
3	3	0.07227251678705215	10035	9	17	franceses	AQ	7	populares
4	4	0.06492289900779724	11867	9	17	franceses	AQ	6	comunes
5	5	0.06113547086715698	6187	9	17	franceses	AQ	5	irak
6	6	0.049701027572155	17719	9	17	franceses	AQ	4	pobres
7	7	0.042293380945920944	9352	9	17	franceses	AQ	3	numerosos
8	8	0.03768911957740784	1937	9	17	franceses	AQ	2	grandes
9	9	0.027571003884077072	12310	9	17	franceses	AQ	1	antiguos
0	0	0.28899461030960083	15797	10	17	franceses	AQ	10	conocidos
1	1	0.17059920728206635	3179	10	17	franceses	AQ	9	importantes
2	2	0.08490545302629471	10035	10	17	franceses	AQ	8	populares
3	3	0.064876027405262	16737	10	17	franceses	AQ	7	famosos
4	4	0.048491574823856354	13582	10	17	franceses	AQ	6	altos
5	5	0.045839764177799225	6187	10	17	franceses	AQ	5	irak
6	6	0.04361239820718765	1937	10	17	franceses	AQ	4	grandes
7	7	0.038386598229408264	9352	10	17	franceses	AQ	3	numerosos
8	8	0.024783896282315254	14193	10	17	franceses	AQ	2	notables
9	9	0.02046365849673748	11867	10	17	franceses	AQ	1	comunes
0	0	0.8346190452575684	26359	11	17	franceses		10	
1	1	0.06499551236629486	10418	11	17	franceses	PI	9	pocos
2	2	0.01878713071346283	15797	11	17	franceses	AQ	8	conocidos
3	3	0.016518570482730865	17719	11	17	franceses	AQ	7	pobres
4	4	0.007741042412817478	9352	11	17	franceses	AQ	6	numerosos
5	5	0.007038526237010956	10035	11	17	franceses	AQ	5	populares
6	6	0.004568696487694979	11867	11	17	franceses	AQ	4	comunes
7	7	0.003724035108461976	13582	11	17	franceses	AQ	3	altos
8	8	0.0024291854351758957	12291	11	17	franceses	AQ	2	nobles
9	9	0.0023216772824525833	16335	11	17	franceses	AQ	1	fuertes
0	0	0.26007261872291565	10418	12	17	franceses	PI	10	pocos
1	1	0.09371484816074371	9202	12	17	franceses	NC	9	franceses
2	2	0.08804492652416229	16947	12	17	franceses	NC	8	ciudadanos
3	3	0.06188652291893959	5533	12	17	franceses	NC	7	hombres
4	4	0.03174318000674248	10190	12	17	franceses	AQ	6	oficiales
5	5	0.01510639302432537	10235	12	17	franceses	AQ	5	blancos
6	6	0.01371411420404911	15284	12	17	franceses	NC	4	alemanes
7	7	0.012872692197561264	9804	12	17	franceses	NC	3	1752
8	8	0.012749958783388138	12269	12	17	franceses	NC	2	romanos
9	9	0.012668594717979431	17328	12	17	franceses	AQ	1	estadounidenses
0	0	0.13686496019363403	10235	0	17	británicos	AQ	10	blancos
1	1	0.038267072290182114	17328	0	17	británicos	AQ	9	estadounidenses
2	2	0.03751974552869797	17908	0	17	británicos	AQ	8	ingleses
3	3	0.030289633199572563	16792	0	17	británicos	AQ	7	negros
4	4	0.02558070421218872	15284	0	17	británicos	AQ	6	alemanes
5	5	0.025127878412604332	10190	0	17	británicos	AQ	5	oficiales
6	6	0.021250462159514427	10418	0	17	británicos	PI	4	pocos
7	7	0.020787665620446205	15014	0	17	británicos	AQ	3	hispanos
8	8	0.016294756904244423	15797	0	17	británicos	AQ	2	conocidos
9	9	0.0135806854814291	9202	0	17	británicos	AQ	1	franceses
0	0	0.05878737196326256	10235	1	17	británicos	AQ	10	blancos
1	1	0.04821557179093361	14478	1	17	británicos	AQ	9	adultos
2	2	0.04252469539642334	15797	1	17	británicos	AQ	8	conocidos
3	3	0.04114263877272606	17719	1	17	británicos	AQ	7	pobres
4	4	0.03689683601260185	16792	1	17	británicos	AQ	6	negros
5	5	0.028226563706994057	16737	1	17	británicos	AQ	5	famosos
6	6	0.025103548541665077	17328	1	17	británicos	AQ	4	estadounidenses
7	7	0.025029968470335007	17908	1	17	británicos	AQ	3	ingleses
8	8	0.020221559330821037	9414	1	17	británicos	AQ	2	menores
9	9	0.018351897597312927	10418	1	17	británicos	PI	1	pocos
0	0	0.4679265320301056	10418	2	17	británicos	PI	10	pocos
1	1	0.08573254942893982	5533	2	17	británicos	NC	9	hombres
2	2	0.01816602237522602	14443	2	17	británicos	PI	8	mismos
3	3	0.018017780035734177	7953	2	17	británicos	NC	7	amigos
4	4	0.015004695393145084	14478	2	17	británicos	NC	6	adultos
5	5	0.012601237744092941	12406	2	17	británicos	NC	5	estudiantes
6	6	0.012556754983961582	10510	2	17	británicos	NC	4	segundos
7	7	0.012425409629940987	13727	2	17	británicos	NC	3	pares
8	8	0.012386639602482319	10474	2	17	británicos	NC	2	hermanos
9	9	0.011524165980517864	16947	2	17	británicos	NC	1	ciudadanos
0	0	0.15858961641788483	10235	3	17	británicos	AQ	10	blancos
1	1	0.07177992165088654	15014	3	17	británicos	AQ	9	hispanos
2	2	0.06724713742733002	15284	3	17	británicos	AQ	8	alemanes
3	3	0.06154387816786766	15084	3	17	británicos	AQ	7	europeos
4	4	0.06087178364396095	17908	3	17	británicos	AQ	6	ingleses
5	5	0.05875549092888832	17328	3	17	británicos	AQ	5	estadounidenses
6	6	0.03886884078383446	16792	3	17	británicos	AQ	4	negros
7	7	0.03564547002315521	17119	3	17	británicos	AQ	3	afroamericanos
8	8	0.018294645473361015	16748	3	17	británicos	AQ	2	portugueses
9	9	0.015612398274242878	17719	3	17	británicos	AQ	1	pobres
0	0	0.17036215960979462	17328	4	17	británicos	AQ	10	estadounidenses
1	1	0.0880434438586235	10235	4	17	británicos	AQ	9	blancos
2	2	0.05939164385199547	16947	4	17	británicos	NC	8	ciudadanos
3	3	0.05489838868379593	15284	4	17	británicos	AQ	7	alemanes
4	4	0.03446640819311142	17908	4	17	británicos	AQ	6	ingleses
5	5	0.029008569195866585	16792	4	17	británicos	AQ	5	negros
6	6	0.025393439456820488	15014	4	17	británicos	AQ	4	hispanos
7	7	0.02282015234231949	10190	4	17	británicos	AQ	3	oficiales
8	8	0.020438456907868385	15084	4	17	británicos	AQ	2	europeos
9	9	0.018253717571496964	16773	4	17	británicos	AQ	1	británicos
0	0	0.10831987112760544	9352	5	17	británicos	AQ	10	numerosos
1	1	0.08123824000358582	15797	5	17	británicos	AQ	9	conocidos
2	2	0.07294514030218124	16737	5	17	británicos	AQ	8	famosos
3	3	0.05490346997976303	10418	5	17	británicos	PI	7	pocos
4	4	0.033403024077415466	14193	5	17	británicos	AQ	6	notables
5	5	0.023618554696440697	6187	5	17	británicos	AQ	5	irak
6	6	0.02038595825433731	3833	5	17	británicos	AQ	4	principales
7	7	0.019645895808935165	10235	5	17	británicos	AQ	3	blancos
8	8	0.01695406809449196	9461	5	17	británicos	AQ	2	mayores
9	9	0.014230878092348576	17719	5	17	británicos	AQ	1	pobres
0	0	0.14499624073505402	17328	6	17	británicos	AQ	10	estadounidenses
1	1	0.06079184636473656	10235	6	17	británicos	AQ	9	blancos
2	2	0.05438665673136711	10190	6	17	británicos	AQ	8	oficiales
3	3	0.05433585122227669	17908	6	17	británicos	AQ	7	ingleses
4	4	0.04748377948999405	15284	6	17	británicos	AQ	6	alemanes
5	5	0.030437299981713295	16792	6	17	británicos	AQ	5	negros
6	6	0.023501086980104446	9202	6	17	británicos	AQ	4	franceses
7	7	0.020895883440971375	15797	6	17	británicos	AQ	3	conocidos
8	8	0.020777249708771706	15084	6	17	británicos	AQ	2	europeos
9	9	0.015170663595199585	15014	6	17	británicos	AQ	1	hispanos
0	0	0.40421804785728455	15797	7	17	británicos	AQ	10	conocidos
1	1	0.08392467349767685	6187	7	17	británicos	AQ	9	irak
2	2	0.07718441635370255	10035	7	17	británicos	AQ	8	populares
3	3	0.04966684803366661	13582	7	17	británicos	AQ	7	altos
4	4	0.03562987223267555	17719	7	17	británicos	AQ	6	pobres
5	5	0.03442278131842613	1937	7	17	británicos	AQ	5	grandes
6	6	0.03429531678557396	12310	7	17	británicos	AQ	4	antiguos
7	7	0.031672582030296326	3179	7	17	británicos	AQ	3	importantes
8	8	0.0310817863792181	16737	7	17	británicos	AQ	2	famosos
9	9	0.014700561761856079	16335	7	17	británicos	AQ	1	fuertes
0	0	0.2270580232143402	15797	8	17	británicos	AQ	10	conocidos
1	1	0.10330887883901596	3179	8	17	británicos	AQ	9	importantes
2	2	0.09768587350845337	6187	8	17	británicos	AQ	8	irak
3	3	0.058385662734508514	17719	8	17	británicos	AQ	7	pobres
4	4	0.05429917946457863	12310	8	17	británicos	AQ	6	antiguos
5	5	0.04739944264292717	13582	8	17	británicos	AQ	5	altos
6	6	0.04169270023703575	1937	8	17	británicos	AQ	4	grandes
7	7	0.040739864110946655	9352	8	17	británicos	AQ	3	numerosos
8	8	0.03536247834563255	10035	8	17	británicos	AQ	2	populares
9	9	0.02510460838675499	11867	8	17	británicos	AQ	1	comunes
0	0	0.2006310671567917	15797	9	17	británicos	AQ	10	conocidos
1	1	0.12287124991416931	13582	9	17	británicos	AQ	9	altos
2	2	0.0983152762055397	6187	9	17	británicos	AQ	8	irak
3	3	0.08831476420164108	3179	9	17	británicos	AQ	7	importantes
4	4	0.057856958359479904	10035	9	17	británicos	AQ	6	populares
5	5	0.05741289630532265	17719	9	17	británicos	AQ	5	pobres
6	6	0.03747629374265671	12310	9	17	británicos	AQ	4	antiguos
7	7	0.03299515321850777	11867	9	17	británicos	AQ	3	comunes
8	8	0.031516849994659424	1937	9	17	británicos	AQ	2	grandes
9	9	0.02204294502735138	9352	9	17	británicos	AQ	1	numerosos
0	0	0.3606337010860443	15797	10	17	británicos	AQ	10	conocidos
1	1	0.11445945501327515	3179	10	17	británicos	AQ	9	importantes
2	2	0.07869879901409149	10035	10	17	británicos	AQ	8	populares
3	3	0.07366660982370377	6187	10	17	británicos	AQ	7	irak
4	4	0.04771570861339569	16737	10	17	británicos	AQ	6	famosos
5	5	0.04503154009580612	13582	10	17	británicos	AQ	5	altos
6	6	0.040672093629837036	1937	10	17	británicos	AQ	4	grandes
7	7	0.02791159227490425	9352	10	17	británicos	AQ	3	numerosos
8	8	0.01942737214267254	17719	10	17	británicos	AQ	2	pobres
9	9	0.01729891449213028	14193	10	17	británicos	AQ	1	notables
0	0	0.33446621894836426	10418	11	17	británicos	PI	10	pocos
1	1	0.14987869560718536	15797	11	17	británicos	AQ	9	conocidos
2	2	0.07940792292356491	17719	11	17	británicos	AQ	8	pobres
3	3	0.0534464530646801	13582	11	17	británicos	AQ	7	altos
4	4	0.03923621401190758	10035	11	17	británicos	AQ	6	populares
5	5	0.02500580996274948	9352	11	17	británicos	AQ	5	numerosos
6	6	0.02138330228626728	11867	11	17	británicos	AQ	4	comunes
7	7	0.020408136770129204	16335	11	17	británicos	AQ	3	fuertes
8	8	0.016370927914977074	11358	11	17	británicos	AQ	2	similares
9	9	0.015704793855547905	12310	11	17	británicos	AQ	1	antiguos
0	0	0.18035390973091125	10418	12	17	británicos	PI	10	pocos
1	1	0.12337435036897659	5533	12	17	británicos	NC	9	hombres
2	2	0.046788789331912994	16947	12	17	británicos	NC	8	ciudadanos
3	3	0.04455013573169708	17328	12	17	británicos	AQ	7	estadounidenses
4	4	0.027317775413393974	10510	12	17	británicos	NC	6	segundos
5	5	0.022364670410752296	17908	12	17	británicos	AQ	5	ingleses
6	6	0.0204909797757864	10190	12	17	británicos	AQ	4	oficiales
7	7	0.020245378836989403	10311	12	17	británicos	NC	3	jugadores
8	8	0.019183319061994553	10474	12	17	británicos	NC	2	hermanos
9	9	0.018295129761099815	10235	12	17	británicos	AQ	1	blancos
0	0	0.14378920197486877	10235	0	17	argentinos	AQ	10	blancos
1	1	0.05317476764321327	15014	0	17	argentinos	AQ	9	hispanos
2	2	0.046811070293188095	16792	0	17	argentinos	AQ	8	negros
3	3	0.03308083489537239	10190	0	17	argentinos	AQ	7	oficiales
4	4	0.030149023979902267	17328	0	17	argentinos	AQ	6	estadounidenses
5	5	0.019301485270261765	9461	0	17	argentinos	AQ	5	mayores
6	6	0.015675334259867668	17719	0	17	argentinos	AQ	4	pobres
7	7	0.013450785540044308	15797	0	17	argentinos	AQ	3	conocidos
8	8	0.01255013793706894	17119	0	17	argentinos	AQ	2	afroamericanos
9	9	0.012515666894614697	10418	0	17	argentinos	PI	1	pocos
0	0	0.05506023392081261	10235	1	17	argentinos	AQ	10	blancos
1	1	0.04830729961395264	17719	1	17	argentinos	AQ	9	pobres
2	2	0.04694453254342079	15797	1	17	argentinos	AQ	8	conocidos
3	3	0.03854752331972122	14478	1	17	argentinos	AQ	7	adultos
4	4	0.037928223609924316	16737	1	17	argentinos	AQ	6	famosos
5	5	0.030458664521574974	16792	1	17	argentinos	AQ	5	negros
6	6	0.028304707258939743	9461	1	17	argentinos	AQ	4	mayores
7	7	0.023783491924405098	17755	1	17	argentinos	AQ	3	profesionales
